Country Name,Country Code,year,IC.BUS.NREG,GDP,IC.BUS.NDNS,IC.REG.PROC,IC.REG.DURS,GDP_growth
Haiti,HTI,2010,383,11859315078.7902,0.0649675916886943,12,134,-5.65151153448299
Hungary,HUN,2006,22008,115715618613.052,3.17532503508902,7,39,3.9460668802932
Hungary,HUN,2007,27335,140186716681.425,3.94953153224485,7,17,0.277372772325805
Hungary,HUN,2008,43598,158325614580.628,6.30476339494691,5,6,1.00394302900897
Hungary,HUN,2009,42046,131069255620.567,6.08241303672637,5,5,-6.59786721850169
Hungary,HUN,2010,44269,132175349953.713,6.41135004039227,5,5,1.0762540427767
Hungary,HUN,2011,52217,141942264554.475,7.59682654962633,5,5,1.86683747544298
Hungary,HUN,2012,32311,128814279315.132,4.7332082512018,6,7,-1.25022602347063
Hungary,HUN,2013,28207,135684315697.713,4.15285118918006,6,7,1.80252210082266
Hungary,HUN,2014,24479,141033843265.669,3.6262380894396,6,7,4.23220980614269
Hungary,HUN,2015,21048,125174166987.372,3.14084233607162,6,7,3.7073159793626
Hungary,HUN,2016,22328,128609822750.039,3.36422428925338,6,7,2.20100189293856
Hungary,HUN,2017,22783,143112196040.326,3.47152648884572,6,7,4.27197601620695
Hungary,HUN,2018,24252,160564628963.713,3.7345615562829,6,7,5.36233225929902
Hungary,HUN,2019,25376,163988594921.902,3.94252881777892,6,7,4.85779236030737
Indonesia,IDN,2013,51151,912524136718.018,0.304233839347487,12,76.9,5.5572636889101
Indonesia,IDN,2014,57926,890814755233.225,0.339110753908258,13,53.9,5.006668425755
Indonesia,IDN,2015,57079,860854235065.079,0.328900958021494,13,49.3,4.87632230022123
Indonesia,IDN,2016,58426,931877364177.742,0.33219559780962,12,26.3,5.03306918280177
India,IND,2013,91841,1856722121394.42,0.109960540555678,14,32.6,6.38610640094825
India,IND,2014,69841,2039127446299.3,0.0821792225544792,15,35,7.41022760508854
India,IND,2015,80546,2103587813812.75,0.0932278773789352,14,30,7.99625378571471
India,IND,2016,93714,2294797980509.01,0.106758374594645,14,28.5,8.25630550179086
India,IND,2017,107492,2651472946375.05,0.120678373856555,12,29.8,6.79538341897911
India,IND,2018,117834,2702929718960.46,0.130475050475012,10,16.5,6.45385134497769
India,IND,2019,128565,2831552222519.99,0.140423486368261,10,17.5,3.73791851955785
Ireland,IRL,2006,19175,232180617162.279,6.48787537053635,4,19,4.98785347349479
Ireland,IRL,2007,18526,270079279419.5,6.10586487338059,4,19,5.31011814691841
Ireland,IRL,2008,14590,275447471451.063,4.72751038415963,4,19,-4.48407049219472
Ireland,IRL,2009,13185,236443115853.695,4.24531855827243,4,19,-5.09578275532317
Ireland,IRL,2010,13793,221913560882.367,4.43473024281539,4,19,1.68297153835975
Ireland,IRL,2011,14312,239003132208.133,4.62214482763521,4,19,0.833830148555222
Ireland,IRL,2012,13773,225628699652.993,4.46803955154158,4,16,-0.00554201066994153
Ireland,IRL,2013,14876,238340859896.937,4.84193251564693,4,16,1.12568964599835
Ireland,IRL,2014,17601,259170903647.536,5.73575259715438,4,12,8.64935060757608
Ireland,IRL,2015,19207,291775166506.891,6.25211379517662,4,12,24.3704453546988
Ireland,IRL,2016,20750,299091127524.505,6.7030970569689,3,11,2.00665411509893
Ireland,IRL,2017,22048,336377500160.546,7.06776081040751,3,11,9.00534242438529
Ireland,IRL,2018,22217,385736680797.118,7.05188309433469,3,11,8.52754139148431
Ireland,IRL,2019,22561,399321701632.431,7.07484008622393,3,11,5.44093733423819
Iraq,IRQ,2006,3759,65140147197.1215,0.250741451610902,12,29.5,5.64629780126877
Iraq,IRQ,2007,3508,88837055195.2619,0.230023450195694,12,30.5,1.88557214096838
Iraq,IRQ,2008,5293,131614433712.245,0.340992160272629,12,30.5,8.22810710383277
Iraq,IRQ,2009,4707,111657581662.35,0.296714169510466,12,30.5,3.37929909442771
Iraq,IRQ,2010,2532,138516722649.573,0.155251872863677,12,30.5,6.40256484471193
Iraq,IRQ,2011,1967,185749664444.444,0.115476851000871,12,30.5,7.546471200426
Iraq,IRQ,2012,2450,218002481737.691,0.137158721808354,11,27.5,13.9364301737537
Iraq,IRQ,2013,3044,234637675128.645,0.162342666543363,11,27.5,7.62857118471159
Iraq,IRQ,2014,1958,228415656174.957,0.099702207125785,11,27.5,0.197016710359037
Iraq,IRQ,2015,1801,166774109673.732,0.0879198986748797,10,34.5,4.72286401884131
Iraq,IRQ,2016,2020,166602488747.885,0.0955451144401068,10,34.5,13.7873730187089
Iceland,ISL,2006,3166,17465318552.2941,15.7228487855266,5,5,6.31699308637074
Iceland,ISL,2007,3648,21652505596.7528,17.5853840777073,5,5,8.45486009612951
Iceland,ISL,2008,2548,18074622987.0185,12.0066347495005,5,5,2.20949641882098
Iceland,ISL,2009,2625,13154414219.207,12.2890381779453,5,5,-7.66380956025947
Iceland,ISL,2010,1623,13751161917.7398,7.59422595512715,5,5,-2.83277491540855
Iceland,ISL,2011,1700,15221622925.9319,7.95459330971911,5,4.5,1.84577915624217
Iceland,ISL,2012,1745,14751508133.5443,8.1482277021064,5,4.5,1.06363660743763
Iceland,ISL,2013,1935,16125060515.3117,8.98299498159298,5,4.5,4.55246032015108
Iceland,ISL,2014,2047,17867662177.8911,9.43613666955544,5,12,1.68721501750639
Iceland,ISL,2015,2363,17517210519.0912,10.8271324364943,5,12,4.43666371937172
Iceland,ISL,2016,2654,20793168030.9524,12.0265726533683,5,11.5,6.30368710650176
Iceland,ISL,2017,2576,24728285177.4603,11.4378069248462,5,11.5,4.19494882908376
Iceland,ISL,2018,2301,26264127686.6137,9.97905309584835,5,11.5,4.88879824383446
Iceland,ISL,2019,2199,24826102119.6357,9.35963736193577,5,11.5,2.41545609212417
Israel,ISR,2006,14035,158670456932.537,3.19530423462617,5,18,5.58266795932438
Israel,ISR,2007,15680,184052121662.082,3.50207388437841,5,18,6.0332135706837
Israel,ISR,2008,14607,220531065217.391,3.20332530034875,5,18,3.25116336079073
Israel,ISR,2009,14462,211970040942.96,3.09764500157217,5,18,0.883120393565378
Israel,ISR,2010,16276,238364092298.023,3.42755313855077,5,18,5.66851511790733
Israel,ISR,2011,15833,266791854430.897,3.2857382399915,5,18,5.56113907589013
Israel,ISR,2012,14246,262282344091.849,2.91487027845134,5,19,2.58765384384346
Israel,ISR,2013,14201,297732778479.129,2.86534454451595,5,12,4.41550158737924
Israel,ISR,2014,15409,314330061977.263,3.0647154373231,5,12,3.91912689280952
Israel,ISR,2015,16587,303414276832.04,3.24946092095682,5,12,2.48582628898106
Israel,ISR,2016,17624,322102790386.835,3.40299457343625,4,11,4.52168030880658
Israel,ISR,2017,17213,358245427458.541,3.27447160076443,4,11,4.27659595115593
Israel,ISR,2018,17456,376691526553.276,3.26991565206119,4,11,4.0703218874397
Israel,ISR,2019,17303,402470513619.148,3.19015934572142,3,11,4.1561379889773296
Italy,ITA,2006,87113,1949551719389.64,2.27100489874681,10,15,1.79063968081796
Italy,ITA,2007,90950,2213102482751.46,2.36365756555849,10,15,1.48707298036786
Italy,ITA,2008,87665,2408655348718.59,2.26622422924464,7,12,-0.962012840579291
Italy,ITA,2009,83042,2199928804118.63,2.14034113906707,8,12.5,-5.2809372082931
Italy,ITA,2010,87415,2136099955236.67,2.25160767209009,8,12.5,1.71329583916922
Italy,ITA,2011,80028,2294994296589.5,2.06482979344942,8,12.5,0.707333347034435
Italy,ITA,2012,75646,2086957656821.6,1.95402889108925,8,12.5,-2.98090576823772
Italy,ITA,2013,83470,2141924094298.56,2.1398681064977,8,12.5,-1.84106545088248
Italy,ITA,2014,91583,2162009615996.54,2.33487841234693,7,11.5,-0.00454754236383792
Italy,ITA,2015,99983,1836637711060.55,2.55896761475133,7,11,0.778304350716581
Italy,ITA,2016,102135,1877071687633.78,2.62565332841117,7,11,1.29346273155907
Italy,ITA,2017,110756,1961796197354.36,2.85757232672014,7,11,1.66785904106857
Italy,ITA,2018,114360,2091932426266.98,2.961075068069,7,11,0.925810941012742
Jamaica,JAM,2006,1954,11930171468.3796,1.13504476862862,6,8,2.89912534958872
Jamaica,JAM,2007,2024,12799593017.7101,1.15988671620254,6,8,1.43195403665118
Jamaica,JAM,2008,2137,13709402085.3206,1.20809132876478,6,8,-0.811736703280815
Jamaica,JAM,2009,2057,12120460872.8003,1.14661192063907,6,8,-4.3453018579464
Jamaica,JAM,2010,2020,13220556882.7046,1.11007674916772,6,8,-1.45714720947502
Jamaica,JAM,2011,1897,14444655299.8772,1.0287134141084,6,7,1.73037626746921
Jamaica,JAM,2012,1946,14807086889.2099,1.04165439983899,6,7,-0.613636039869121
Jamaica,JAM,2013,1948,14264202737.3082,1.02984161691478,5,6,0.5176860128024
Jamaica,JAM,2014,1775,13899228824.2161,0.927607910849302,2,15,0.689822357374339
Jamaica,JAM,2015,2227,14188935947.5694,1.15160964208055,2,3,0.92148712538031
Jamaica,JAM,2016,2544,14077109396.8584,1.30464549181904,2,10,1.37522306445538
Jamaica,JAM,2017,2733,14808989993.3185,1.39047880702718,2,3,0.997123062335191
Jamaica,JAM,2018,3159,15730793852.7913,1.59573339583584,2,3,1.88992368121086
Jamaica,JAM,2019,3819,15830768549.8916,1.91769334481573,2,3,0.892291653822227
Jordan,JOR,2006,2387,15056981664.3159,0.681036625048396,10,16.5,8.09297510302018
Jordan,JOR,2007,2191,17110437235.543,0.597658683699712,8,13.5,8.17617001218549
Jordan,JOR,2008,2513,22657662394.9553,0.652861914898813,8,13.5,7.22038604526078
Jordan,JOR,2009,2895,24537876123.688,0.714224741731893,7,12.5,5.02371019679863
Jordan,JOR,2010,3286,27133804244.3669,0.76839344737639,7,12.5,2.31483414260533
Jordan,JOR,2011,3759,29524149164.8994,0.830889735030391,7,12.5,2.73717983156862
Jordan,JOR,2012,4141,31634561670.4356,0.864060227564377,7,12.5,2.42935833450417
Jordan,JOR,2013,4442,34454440180.6582,0.876449955437591,7,12.5,2.60994741393463
Jordan,JOR,2014,4356,36847643587.2383,0.81641450466449,7,12.5,3.38407810996151
Jordan,JOR,2015,3654,38587017944.3352,0.654282335182717,7,12.5,2.49652869543702
Jordan,JOR,2016,3659,39892551148.8301,0.63033400122208,7,12.5,1.99418081845471
Jordan,JOR,2017,4175,41608435921.7904,0.695941900269775,7,12.5,2.47359852466087
Jordan,JOR,2018,3499,43370860549.1337,0.567160177607531,7,12.5,1.91907104963029
Jordan,JOR,2019,3078,44993992365.1297,0.487176402808466,7,12.5,1.92737202481064
Japan,JPN,2013,14729,5212328181166.18,0.185780790599242,8,11.7,2.0051001767726
Japan,JPN,2014,19972,4896994405353.29,0.254867387095387,8,11.2,0.296205514142628
Japan,JPN,2015,22387,4444930651964.18,0.288697150009642,8,11.2,1.56062669674904
Japan,JPN,2016,23944,5003677627544.24,0.311674104787922,8,11.2,0.753826745903538
Japan,JPN,2017,27422,4930837369151.42,0.360019955886987,8,11.2,1.67533175166503
Japan,JPN,2018,29243,5037835383110.97,0.386956720168443,8,11.2,0.584068067242868
Japan,JPN,2019,30733,5123318151510.62,0.409594018533273,8,11.2,-0.240350840922716
Kazakhstan,KAZ,2006,12361,81003884545.4099,1.18512959101092,9,27,10.7
Kazakhstan,KAZ,2007,19739,104849886825.584,1.8612423507456,9,27,8.89999999999405
Kazakhstan,KAZ,2008,13935,133441612246.798,1.28312140575227,9,27,3.30000000021091
Kazakhstan,KAZ,2009,3240,115308661142.927,0.291473011038551,8,26,1.19999999942873
Kazakhstan,KAZ,2010,707,148047348240.643,0.0626552201103583,7,25,7.30000000016202
Kazakhstan,KAZ,2011,14223,192626507971.584,1.24898552307844,7,25,7.40000000068393
Kazakhstan,KAZ,2012,15404,207998568865.789,1.34239054798101,7,25,4.79999999999275
Kazakhstan,KAZ,2013,19601,236634552078.102,1.6969067141961,7,18,5.99999999925561
Kazakhstan,KAZ,2014,15072,221415572819.5,1.29732945695331,7,16,4.20000000063038
Kazakhstan,KAZ,2015,10682,184388432148.715,0.915063563594348,6,11,1.19999999976802
Kazakhstan,KAZ,2016,21583,137278320084.171,1.84409025592723,5,9,1.09999999990164
Kazakhstan,KAZ,2017,28004,166805800595.704,2.39039226880014,5,9,4.10000000033854
Kazakhstan,KAZ,2018,23464,179339994859.384,2.00138076849132,5,5,4.09999999987123
Kazakhstan,KAZ,2019,32906,181667190075.541,2.80051945695489,4,5,4.50000000008481
Kenya,KEN,2017,37733,82035800868.187,1.3090888400983,7,23,3.83795817364721
Kenya,KEN,2018,44381,92202956320.532,1.49203283178223,7,23,5.64794640709219
Kenya,KEN,2019,42085,100379713697.421,1.37110804132631,7,23,5.11415885767801
Kyrgyz Republic,KGZ,2006,3211,2834168889.42019,0.96136314167846,9,21,3.10289874533464
Kyrgyz Republic,KGZ,2007,2906,3802566170.81543,0.853990037762464,9,21,8.54287476445191
Kyrgyz Republic,KGZ,2008,3721,5139957784.91084,1.07510074193797,6,19,8.40161605989968
Kyrgyz Republic,KGZ,2009,3161,4690062255.12247,0.897766263244609,5,15,2.8862945753759
Kyrgyz Republic,KGZ,2010,2905,4794357795.07139,0.813107118815803,4,14,-0.471566601130149
Kyrgyz Republic,KGZ,2011,3433,6197766118.59856,0.950166493636541,4,14,5.95627430862646
Kyrgyz Republic,KGZ,2012,3379,6605139933.41063,0.922888172938155,4,14,-0.0881502010106345
Kyrgyz Republic,KGZ,2013,4035,7335027591.91628,1.08608787379524,4,10,10.9154694543144
Kyrgyz Republic,KGZ,2014,4100,7468096566.71158,1.08828889663963,4,10,4.02403862576861
Kyrgyz Republic,KGZ,2015,4499,6678178340.45121,1.17705940264824,4,10,3.87582544821402
Kyrgyz Republic,KGZ,2016,4936,6813092065.83507,1.2741283539764,4,10,4.33585591715968
Cambodia,KHM,2006,1670,7274595706.67154,0.205488208606707,10,86,10.7710836701771
Cambodia,KHM,2007,2826,8639235842.18075,0.338419282570281,10,86,10.2125739126309
Cambodia,KHM,2008,2744,10351914093.1723,0.319958619928921,11,102,6.69157747471078
Cambodia,KHM,2009,2003,10401851850.6108,0.22768758308096,11,102,0.0866969592706113
Cambodia,KHM,2010,2572,11242275198.9783,0.285520555481795,11,102,5.96307857538696
Cambodia,KHM,2011,3104,12829541141.0127,0.337311669462383,11,102,7.0695699458918
Cambodia,KHM,2012,3385,14054443213.4639,0.359847751977409,11,102,7.31334550530008
Cambodia,KHM,2013,2986,15227991395.2201,0.310701383921817,12,101,7.35666514887971
Cambodia,KHM,2014,3850,16702610842.4025,0.392775221168156,12,101,7.14257110074297
Cambodia,KHM,2015,4417,18049954289.4229,0.442719716322606,8,87,6.96579781444953
Cambodia,KHM,2016,4238,20016747754.0192,0.417697975584085,9,99,6.9333139730861
Cambodia,KHM,2017,5432,22177200511.5811,0.527546021397857,9,99,6.99690369934196
Cambodia,KHM,2018,7007,24571753583.4922,0.671346836535525,9,99,7.469169206999
Cambodia,KHM,2019,9605,27089389786.979,0.907710892993785,9,99,7.05410693233065
Kiribati,KIR,2006,4,110234939.759036,0.0703915530136384,7,31,-0.0492953226795265
Kiribati,KIR,2007,3,132671742.950381,0.051525144270404,7,31,2.03494726487787
Kiribati,KIR,2008,2,141042610.300285,0.0336819414271039,7,31,-2.0914367581391198
Kiribati,KIR,2009,3,132419903.291218,0.0494771910149421,7,31,0.802819886903677
Kiribati,KIR,2010,4,155299761.511649,0.0644122383252818,7,31,-1.12026026125162
Kiribati,KIR,2011,3,180665807.117071,0.0475300231312779,7,31,1.76257601036156
Kiribati,KIR,2012,5,189630151.170015,0.0775963746973741,7,31,5.13614432896563
Kiribati,KIR,2013,2,184550782.004248,0.030351777096549,7,31,4.16157447719831
Kiribati,KIR,2014,2,177862267.892555,0.0297738674765159,7,31,-1.09628859925108
Kiribati,KIR,2015,3,170291037.487792,0.0440160218319468,7,31,9.86517472141171
Kiribati,KIR,2016,4,178509812.667261,0.0578988507078135,7,31,-0.478196754652373
Kiribati,KIR,2017,4,188192060.085837,0.0574159932249128,7,31,-0.244658832422928
Kiribati,KIR,2018,2,196230573.819486,0.0285335197523291,7,31,5.27415012491197
"Korea, Rep.",KOR,2006,50289,1053216909887.56,1.43305325404735,10,17,5.26432659466724
"Korea, Rep.",KOR,2007,53227,1172614086539.86,1.50537794978649,10,17,5.79954841503216
"Korea, Rep.",KOR,2008,50505,1047339010225.25,1.41337244265431,10,17,3.01298487281167
"Korea, Rep.",KOR,2009,56337,943941876218.743,1.56406737808037,8,14,0.792698989518186
"Korea, Rep.",KOR,2010,60312,1144066965324.49,1.66258092201624,8,14,6.80482491783671
"Korea, Rep.",KOR,2011,65110,1253223044718.99,1.77920597625204,6,9,3.68566778212526
"Korea, Rep.",KOR,2012,74162,1278427634342.59,2.01400302668031,4,8,2.40253099246186
"Korea, Rep.",KOR,2013,75574,1370795199976.18,2.04160090751746,4,8,3.16470863647184
"Korea, Rep.",KOR,2014,84697,1484318219633.63,2.27344139335596,4,8,3.2024537945736
"Korea, Rep.",KOR,2015,93768,1465773245547.15,2.50555699343208,4,8,2.80910326824133
"Korea, Rep.",KOR,2016,96155,1500111596236.37,2.56457957017854,3,8,2.94688171508626
Kuwait,KWT,2006,3289,101548931771.192,1.90614399645778,13,35.4,7.5147730002402104
Kuwait,KWT,2007,3408,114639690358.902,1.8556714503205,13,35.4,5.99157551059318
Kuwait,KWT,2008,2391,147395089285.714,1.21926779679686,13,35.4,2.47975694278544
Kuwait,KWT,2009,850,105963168867.269,0.405594725932486,13,35.4,-7.07605643073413
Kuwait,KWT,2010,887,115419399860.433,0.396425821220446,13,35.4,-2.37026412020435
Kuwait,KWT,2011,967,154068115942.029,0.406674679601753,12,32.4,9.6284069747757
Kuwait,KWT,2012,1080,174070382279.385,0.427404884604639,12,32.4,6.62581830014173
Kuwait,KWT,2013,1373,174161142454.161,0.512853076744933,12,32.4,1.14930043706521
Kuwait,KWT,2014,1903,162631412508.784,0.675375928508814,12,31.4,0.500876982158658
Kuwait,KWT,2015,3449,114567298105.683,1.172728768815,12,31.4,0.593019617221231
Kuwait,KWT,2016,5370,109419728566.7,1.77494139718627,12,61.4,2.92586822591576
Kuwait,KWT,2017,9679,120707435542.367,3.13180501852421,9,38.4,-4.71210620851997
Kuwait,KWT,2018,18157,138182400493.585,5.78126522370124,7,35.4,2.43398126829418
Kuwait,KWT,2019,21926,136196760180.976,6.8877342665251,5,19.4,-0.551959287835274
Lao PDR,LAO,2008,40,5446434031.69042,0.011323156080648,11,86,7.82490276260827
Lao PDR,LAO,2009,173,5836138127.06562,0.0475460991036598,11,86,7.50177491260473
Lao PDR,LAO,2010,149,7131773632.71369,0.0398128528714686,11,86,8.52690551722873
Lao PDR,LAO,2011,209,8750107401.57872,0.0544218253913489,10,78,8.03865268080929
Lao PDR,LAO,2012,212,10192848926.2582,0.0538325062510459,9,88,8.02609843404085
Lao PDR,LAO,2013,215,11983252611.2727,0.0532900007138381,9,88,8.02630022637751
Lao PDR,LAO,2014,203,13279248478.8161,0.0491811579473481,9,88,7.61196344074379
Lao PDR,LAO,2015,223,14426381187.0894,0.0528850201401809,10,187,7.27006584339864
Lao PDR,LAO,2016,263,15912495368.8717,0.0610943933930711,10,174,7.02283625501138
Lao PDR,LAO,2017,315,17071162084.4067,0.0717681110815432,10,174,6.8925308726989
Lao PDR,LAO,2018,427,18141651381.3884,0.095495689722651,10,174,6.24796000755872
Lao PDR,LAO,2019,901,18740559554.1632,0.197805826248767,9,173,5.4577350924848
Liberia,LBR,2011,15,2398000000,0.0069507644914172,5,7,8.20076822497064
Liberia,LBR,2012,30,2791614000,0.0134621934490274,5,7,7.99381444555367
Liberia,LBR,2013,34,3177198100,0.0147872634690224,5,6,8.68728781639683
Liberia,LBR,2014,39,3225652000,0.0164416826165041,5,6,0.701393100287518
Liberia,LBR,2015,21,3227075700,0.00857930752732101,5,6,-0.0185649695590939
Liberia,LBR,2016,31,3398419600,0.0122881824549331,5,6,-1.5549586174878
Liberia,LBR,2017,32,3390703400,0.0123064474631989,5,6,2.45515592012239
Liberia,LBR,2018,58,3422754800,0.0216386340649555,5,18,1.15757512207355
Liberia,LBR,2019,54,3319596500,0.0195438112531094,5,18,-2.46729763532686
St. Lucia,LCA,2006,484,1268319185.18519,4.44167094926951,6,20,6.19525729141048
St. Lucia,LCA,2007,579,1336088814.81481,5.18566285130851,6,20,1.69161857433913
St. Lucia,LCA,2008,582,1437731111.11111,5.09155169849616,6,20,4.94932194028057
St. Lucia,LCA,2009,427,1401507888.88889,3.65694905964167,5,14,-2.82889954830628
St. Lucia,LCA,2010,399,1486758037.03704,3.35691870199144,5,14,1.60386238499591
St. Lucia,LCA,2011,369,1576988407.40741,3.04880567788418,5,11,5.48341133345708
St. Lucia,LCA,2012,379,1605146777.77778,3.08493752798014,5,11,-0.199851740436472
St. Lucia,LCA,2013,237,1664816740.74074,1.90509875163782,5,11,-3.17437760445316
St. Lucia,LCA,2014,307,1749289302.71075,2.4397415622293,5,11,1.41615718608566
St. Lucia,LCA,2015,367,1807227215.4535,2.88551502905171,5,11,-1.36203719557199
St. Lucia,LCA,2016,332,1865459670.06646,2.58806838113205,5,11,3.75302147842702
St. Lucia,LCA,2017,322,1996710562.6389,2.48919673157647,5,11,3.38705650768634
St. Lucia,LCA,2018,350,2057067919.33041,2.68505803561154,5,11,2.88082057804064
St. Lucia,LCA,2019,308,2094201725.17451,2.34822320318992,5,11,-0.650157504528252
Sri Lanka,LKA,2008,4321,40713812309.7316,0.320868496936415,9,44,5.95008814473897
Sri Lanka,LKA,2009,4062,42066217871.5349,0.299864485170993,9,44,3.53891205317842
Sri Lanka,LKA,2010,6110,58636150709.5507,0.44880652721883,9,38,8.01596737040464
Sri Lanka,LKA,2011,7662,67753288946.2507,0.560916916872069,9,35,8.66948301160571
Sri Lanka,LKA,2012,6975,70447191495.6812,0.512155788171779,9,11,8.6321813769906
Sri Lanka,LKA,2013,5788,77000596661.4756,0.423678132279223,9,11,4.0517463303875
Sri Lanka,LKA,2014,6674,82528526229.5245,0.486107585645507,9,11,6.37797889684965
Sri Lanka,LKA,2015,7583,85140963536.633,0.549266320572628,8,10,4.20595547501601
Sri Lanka,LKA,2016,8060,88012262256.8633,0.57914930296579,7,9,5.05362488993089
Sri Lanka,LKA,2017,9474,94376246466.9549,0.674822805591841,7,9,6.46068127080994
Sri Lanka,LKA,2018,10510,94493847351.6433,0.742390864481316,7,9,2.31008425504933
Lesotho,LSO,2006,875,1800105589.60349,0.748371116809185,8,73,4.23009485409366
Lesotho,LSO,2007,1042,1682016947.22798,0.88632574597666,8,73,4.18791441799631
Lesotho,LSO,2008,1397,1766825412.77296,1.1792990388333,7,39,5.52202820126872
Lesotho,LSO,2009,1501,1740830510.87482,1.25617521844979,7,39,-1.25551462572604
Lesotho,LSO,2010,1720,2234731973.55119,1.4263217732165001,7,39,5.26628065286225
Lesotho,LSO,2011,1575,2579421686.24912,1.29640086196253,7,39,4.61425223766247
Lesotho,LSO,2012,1795,2477702252.80078,1.46430800230047,7,29,6.33482170116899
Lesotho,LSO,2013,2032,2367113170.00373,1.63990257429194,7,29,1.79253144466578
Lesotho,LSO,2014,1933,2441053175.70743,1.54046857978041,7,29,1.7105440042256
Lesotho,LSO,2015,2572,2359759799.04224,2.02140075527454,7,29,3.12755772382955
Lesotho,LSO,2016,2301,2114428033.39316,1.79039257138811,7,29,3.60540004794542
Lesotho,LSO,2017,2443,2306741845.41948,1.87951558813143,7,29,-3.13817492339221
Lesotho,LSO,2018,3725,2553495915.79202,2.83220856003674,7,29,0.0715387234703257
Lesotho,LSO,2019,2872,2453980835.24819,2.15847181398061,6,15,0.927503320233484
Lithuania,LTU,2006,5307,30183575103.5262,2.4085854019846,7,26,7.41412133545715
Lithuania,LTU,2007,6578,39697891351.9431,3.01387951537844,7,26,11.1074801410501
Lithuania,LTU,2008,5432,47797551587.8823,2.50824692379584,7,26,2.61442303328732
Lithuania,LTU,2009,5399,37388122046.1496,2.51535934603452,7,26,-14.8386083735986
Lithuania,LTU,2010,6522,37128694028.243,3.09831521390584,6,22,1.65124065328366
Lithuania,LTU,2011,7799,43535051482.3869,3.79923440482233,6,22,6.03900816040344
Lithuania,LTU,2012,10976,42927454291.478,5.43592115735199,7,19.5,3.8438647490634
Lithuania,LTU,2013,8057,46523420074.4372,4.04557231517002,6,8.5,3.55007284270485
Lithuania,LTU,2014,8481,48533659592.1728,4.31331961845863,5,5.5,3.53700987901611
Lithuania,LTU,2015,6184,41435533340.3883,3.19067316289924,4,5.5,2.02458395469182
Lithuania,LTU,2016,6352,43047309305.7363,3.33576829014042,4,5.5,2.51882827307178
Lithuania,LTU,2017,6578,47758736931.7801,3.52529714214054,4,5.5,4.28259695120761
Lithuania,LTU,2018,6072,53751411409.4447,3.31339584330344,4,5.5,3.99331032795327
Lithuania,LTU,2019,5909,54751510087.7803,3.26829198142898,4,5.5,4.62510313907674
Luxembourg,LUX,2009,3567,54467289897.5582,10.5155167991793,5,22,-3.23895402683188
Luxembourg,LUX,2010,4397,56213985987.4168,12.6872648369151,5,16.5,3.76041359255095
Luxembourg,LUX,2011,1919,61696281326.2453,5.39334305765172,5,16.5,1.04429869455731
Luxembourg,LUX,2012,5127,59776383527.3602,14.01363370488,5,16.5,1.64990202978652
Luxembourg,LUX,2013,5937,65203276466.9763,15.7991798370851,5,16.5,3.17179049916005
Luxembourg,LUX,2014,6777,68804811897.6445,17.55262939787,5,16.5,2.62308601577192
Luxembourg,LUX,2015,6642,60071584216.1375,16.7472258152359,5,16.5,2.26978448419565
Luxembourg,LUX,2016,6207,62216885435.9488,15.2968430391601,5,16.5,4.97819043681629
Luxembourg,LUX,2017,6636,65712180342.9836,15.9361784390902,5,16.5,1.31718766293677
Luxembourg,LUX,2018,7309,71000359760.4611,17.1900429927467,5,16.5,1.21932191856359
Latvia,LVA,2006,11231,21570076498.6205,7.40892223963058,5,16,11.9718356939022
Latvia,LVA,2007,11970,31054350977.9784,7.97129003708614,5,16,9.941921627624
Latvia,LVA,2008,8931,35854274228.9139,6.01887139590507,5,15.5,-3.24912072305602
Latvia,LVA,2009,7171,26410909090.9091,4.92518810289941,5,15.5,-14.2601400377132
Latvia,LVA,2010,11898,23956163076.5575,8.37463284435557,5,15.5,-4.455567259981
Latvia,LVA,2011,16840,27474380566.265,12.1433171013816,4,15.5,2.57371236333377
Latvia,LVA,2012,15752,28169902669.3784,11.5757819825805,4,15.5,7.04224716054507
Latvia,LVA,2013,15352,30204783461.8488,11.484063916386,4,12.5,2.00796687876637
Latvia,LVA,2014,13995,31386896487.0407,10.6482295178509,4,12.5,1.90217268380506
Latvia,LVA,2015,12551,27263090547.0617,9.70653038907325,4,5.5,3.88526005426763
Latvia,LVA,2016,10319,28083597512.4841,8.09020512068667,4,5.5,2.36861474664423
Latvia,LVA,2017,9340,30483806017.8318,7.44516168117171,4,5.5,3.31247593587459
Latvia,LVA,2018,9864,34429023435.0211,8.00238838517903,4,5.5,3.99185450470748
Latvia,LVA,2019,9595,34343961072.8235,7.91329763895899,4,5.5,2.56970388771063
Morocco,MAR,2006,17601,68640825480.9223,0.894639876571109,7,12,7.57463164458541
Morocco,MAR,2007,24734,79041294874.4553,1.23455489913501,7,12,3.53159415154489
Morocco,MAR,2008,26531,92507257783.5697,1.29995716623743,7,12,5.92327768597593
Morocco,MAR,2009,27221,92897320375.8176,1.31002876807967,7,12,4.24375732083367
Morocco,MAR,2010,27892,93216746661.5977,1.31976890511466,7,12,3.8157179167666
Morocco,MAR,2011,30157,101370474295.109,1.402257226342,7,12,5.24569729729485
Morocco,MAR,2012,32951,98266306615.3632,1.50734932865293,7,12,3.00996126221978
Morocco,MAR,2013,33278,106825649872.108,1.49925793985434,6,11.5,4.53542420003856
Morocco,MAR,2014,34766,119131365761.393,1.54369090162809,6,11.5,19.0472787978512
